,ggoid_hex,ggoid_dec,tilenum,type,img,id,alpha_j2000,delta_j2000,E_bv,glon,glat,primary,fov_radius,nuv_flux,nuv_fluxerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,fuv_mag,fuv_magerr,fuv_ra_adj,fuv_dec_adj,fuv_ncat_mag,nuv_fcat_mag,fuv_ncat_magerr,nuv_fcat_magerr,cn_radius,cn_pa,cn_mag_nuv,cn_mag_fuv,nuv_int,fuv_int,nuv_poserr,fuv_poserr,ib_poserr
0,2a79820133d00001,3060620363450810369 ,21452,0,153,1,201.080431301,26.9026120603,0.0163473933935,33.040019989,82.6737747192,0,0.594539701939,63.8155899048,7.51446294785,19.3876819611,0.12787951529,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.6882209778,-999.0,1.28574442863,-999.0,29.7816352844,116.468490601,22.2010116577,-999.0,0.0256564449519,0.0,0.573976278305,-999.0,-999.0
1,2a79820133d00002,3060620363450810370 ,21452,0,153,2,201.026152098,26.8924885363,0.0153326662257,32.9361572266,82.7214355469,0,0.604329109192,6.0344581604,3.63893151283,21.9484024048,0.654885590076,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,19.3591594696,339.847320557,21.602432251,-999.0,0.0,0.0,0.697825014591,-999.0,-999.0
2,2a79820133d00003,3060620363450810371 ,21452,0,153,3,201.043630634,26.8931848891,0.0165502671152,32.9495811462,82.7059249878,0,0.603315711021,5.17130184174,3.33239555359,22.1159992218,0.69982022047,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,51.8792495728,72.3941650391,21.602432251,-999.0,0.109308280051,0.0,0.761186540127,-999.0,-999.0
3,2a79820133d00004,3060620363450810372 ,21452,0,153,4,201.062881351,26.89358297,0.0165502671152,32.9614295959,82.6888198853,0,0.60303157568,4.69576120377,3.32937526703,22.2207336426,0.769992649555,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,35.3681221008,302.919586182,22.2010116577,-999.0,0.0,0.0,0.878383398056,-999.0,-999.0
4,2a79820133d00005,3060620363450810373 ,21452,0,153,5,201.076901374,26.89411714,0.0163473933935,32.971950531,82.6763763428,0,0.602886676788,3.37942004204,2.77225327492,22.5778942108,0.890882730484,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,23.1151885986,41.5260658264,22.2010116577,-999.0,0.106867045164,0.0,0.688798904419,-999.0,-999.0
5,2a79820133d00006,3060620363450810374 ,21452,0,153,6,201.028226712,26.8975380506,0.0165502671152,32.9768676758,82.7199172974,0,0.599223315716,8.29901981354,3.4123711586,21.602432251,0.446538895369,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,19.3591594696,159.847305298,21.9484024048,-999.0,0.0,0.0,1.36158931255,-999.0,-999.0
6,2a79820133d00007,3060620363450810375 ,21452,0,153,7,201.107622812,26.8985863645,0.0157343614846,33.0206451416,82.6493225098,0,0.600186049938,9.5031414032,3.97447061539,21.4553318024,0.454194575548,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,32.4099693298,65.9075469971,21.3754367828,-999.0,0.0,0.0,1.17366397381,-999.0,-999.0
7,2a79820133d00008,3060620363450810376 ,21452,0,153,8,201.098407552,26.9022624982,0.0157343614846,33.0452461243,82.6577529907,0,0.595860362053,10.228805542,3.4135518074,21.3754367828,0.362419396639,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.0563831329,-999.0,0.72499781847,-999.0,32.4099693298,245.907562256,21.4553318024,-999.0,0.0277657266706,0.0,0.698140382767,-999.0,-999.0
8,2a79820133d00009,3060620363450810377 ,21452,0,153,9,201.072127584,26.8989239172,0.0163473933935,33.0074501038,82.6809310913,0,0.597921311855,4.78183746338,2.40585589409,22.2010116577,0.546392381191,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,23.1151885986,221.526077271,22.5778942108,-999.0,0.0650158748031,0.0,0.731545746326,-999.0,-999.0
9,2a79820133d0000a,3060620363450810378 ,21452,0,153,10,200.985831732,26.9009480553,0.0161016695201,32.9847106934,82.7578659058,0,0.598158419132,6.24626111984,2.77863931656,21.9109477997,0.483105331659,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,46.5787353516,60.2405509949,22.1517982483,-999.0,0.0,0.0,0.947781205177,-999.0,-999.0
10,2a79820133d0000b,3060620363450810379 ,21452,0,153,11,200.951079545,26.9029053119,0.0168281756341,32.9846191406,82.7889175415,0,0.599900364876,5.82609415054,3.04150223732,21.9865550995,0.566944420338,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,43.2944717407,59.6439971924,-999.0,21.397600174,0.0,0.0,0.760621190071,-999.0,-999.0
11,2a79820133d0000c,3060620363450810380 ,21452,0,153,12,200.892888251,26.9136766369,0.0180351287127,33.044631958,82.8413772583,0,0.599063932896,38.94688797,6.96484375,19.9238166809,0.194208592176,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.0641212463,-999.0,0.560519874096,-999.0,6.40686798096,351.760162354,-999.0,21.0725288391,0.0731428563595,0.0,0.567903399467,-999.0,-999.0
12,2a79820133d0000d,3060620363450810381 ,21452,0,153,13,200.917087368,26.9070515984,0.0169324483722,33.0024108887,82.8194274902,0,0.600950300694,6.61726999283,3.45660042763,21.8483009338,0.567283511162,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,27.9418449402,319.818023682,22.0129356384,-999.0,0.0415247380733,0.0,0.813135564327,-999.0,-999.0
13,2a79820133d0000e,3060620363450810382 ,21452,0,153,14,200.928735329,26.9066726481,0.0169324483722,33.0045967102,82.8090362549,0,0.599390804768,6.74833154678,3.17159533501,21.8270072937,0.510400593281,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,29.8832206726,40.3865013123,22.0129356384,-999.0,0.0,0.0,0.865090847015,-999.0,-999.0
14,2a79820133f0000f,3060620363452907535 ,21452,0,153,15,201.008569562,26.9128569724,0.0162910241634,33.0889434814,82.7383728027,0,0.584719181061,57.6311569214,5.71900892258,19.4983558655,0.107768855989,65.4638061523,14.8140249252,19.3600025177,0.24575458467,201.008176728,26.9127307856,19.3826198578,19.5863838196,0.189752534032,0.153321802616,31.8714103699,23.3164367676,21.6016635895,-999.0,0.0337463766336,0.0,0.602151632309,1.05126416683,0.898283421993
15,2a79820133d00010,3060620363450810384 ,21452,0,153,16,201.189558863,26.9066495879,0.0129587436095,33.1192398071,82.5769119263,0,0.602983295918,5.21781873703,3.31617164612,22.1062774658,0.690204620361,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,28.5928039551,6.10406541824,-999.0,21.5800819397,0.0,0.0,0.6925137043,-999.0,-999.0
16,2a79820133d00011,3060620363450810385 ,21452,0,153,17,200.973230078,26.9073606341,0.0161016695201,33.0298881531,82.7694854736,0,0.592938840389,5.0035700798,2.59443020821,22.1517982483,0.563108146191,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,37.7581825256,325.780487061,21.9983825684,-999.0,0.041098088026,0.0,1.13823652267,-999.0,-999.0
17,2a79820133d00012,3060620363450810386 ,21452,0,153,18,201.025372588,26.9109265789,0.0165502671152,33.0810661316,82.7232971191,0,0.58592569828,7.65786075592,2.2572786808,21.6897296906,0.320116132498,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.9383029938,-999.0,1.18743515015,-999.0,40.174861908,266.261138916,21.882276535,20.5504627228,0.0332208685577,0.0,0.962842404842,-999.0,-999.0
18,2a79820133d00013,3060620363450810387 ,21452,0,153,19,201.199736565,26.9090761503,0.0129587436095,33.1423721313,82.5680007935,0,0.602562129498,4.56656265259,2.88071465492,22.2510261536,0.685078978539,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,7.9689040184,332.740722656,22.6330032349,-999.0,0.0483201220632,0.0,0.627157688141,-999.0,-999.0
19,2a79820133d00014,3060620363450810388 ,21452,0,153,20,201.149640928,26.9136951354,0.0131171680987,33.156578064,82.6128768921,0,0.589656114578,30.3184986115,4.2075881958,20.1957302094,0.150714606047,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.3863563538,-999.0,0.993793904781,-999.0,12.7263641357,131.037490845,-999.0,21.8073406219,0.0513368993998,0.0,0.569921195507,-999.0,-999.0
20,2a79820133d00015,3060620363450810389 ,21452,0,153,21,201.058881542,26.9096594235,0.0165502671152,33.0857658386,82.693397522,0,0.586893260479,3.77031111717,2.07169556618,22.4590568542,0.596730947495,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,57.4617118835,227.724990845,22.2010116577,-999.0,0.0,0.0,1.20760345459,-999.0,-999.0
21,2a79820133f00016,3060620363452907542 ,21452,0,153,22,201.037861186,26.9102039906,0.0165502671152,33.0808448792,82.7121429443,0,0.586359322071,6.41341114044,1.97500252724,21.882276535,0.334432423115,21.8683986664,8.80816364288,20.5504627228,0.437419563532,201.037296998,26.9102825438,20.5134334564,21.8780097961,0.309417456388,0.530695796013,40.174861908,86.2611312866,21.6897296906,-999.0,0.0166840460151,0.036623749882,0.862806916237,0.868118345737,1.18002259731
22,2a79820133d00017,3060620363450810391 ,21452,0,153,23,201.214163783,26.9107034578,0.0129587436095,33.1611213684,82.555267334,0,0.603972315788,1.9227296114,2.63864564896,23.190202713,1.49036514759,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,26.3719749451,3.12970900536,22.1538524628,-999.0,0.0,0.0,0.913270115852,-999.0,-999.0
23,2a79820133d00018,3060620363450810392 ,21452,0,153,24,201.2008755,26.9110430931,0.0129587436095,33.158039093,82.5671081543,0,0.600871860981,3.21216702461,2.52086210251,22.6330032349,0.852277040482,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,6.63736581802,330.555297852,22.6113300323,-999.0,0.0,0.0,0.862947285175,-999.0,-999.0
24,2a79820133d00019,3060620363450810393 ,21452,0,153,25,201.201893509,26.9126479166,0.0129587436095,33.1708564758,82.5663070679,0,0.599513173103,3.27693104744,2.38498449326,22.6113300323,0.790402114391,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,6.63736581802,150.555297852,22.6330032349,-999.0,0.0,0.0,0.814834535122,-999.0,-999.0
25,2a79820133d0001a,3060620363450810394 ,21452,0,153,26,200.922694537,26.9129885988,0.0169324483722,33.0522918701,82.8148117065,0,0.594166576862,5.68624544144,2.24460482597,22.0129356384,0.428690761328,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,27.9418449402,139.818023682,21.8483009338,-999.0,0.0,0.0,1.02165842056,-999.0,-999.0
26,2a79820133d0001b,3060620363450810395 ,21452,0,153,27,201.204988082,26.9138290029,0.0129587436095,33.1812858582,82.563621521,0,0.59899532795,5.59293031693,3.05116176605,22.0309009552,0.592455387115,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,10.8055877686,113.223464966,22.6113300323,-999.0,0.0396776199341,0.0,0.900720953941,-999.0,-999.0
27,2a79820133d0001c,3060620363450810396 ,21452,0,153,28,200.97983609,26.9160391552,0.0161016695201,33.1015892029,82.7641448975,0,0.58367061615,5.76296949387,2.02974820137,21.9983825684,0.38249489665,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.0891609192,-999.0,1.2852191925,-999.0,25.621887207,323.31640625,-999.0,21.1620063782,0.049728050828,0.0,0.868445456028,-999.0,-999.0
28,2a79820133d0001d,3060620363450810397 ,21452,0,153,29,201.025390561,26.9230707865,0.0162910241634,33.176776886,82.724029541,0,0.573788702488,28.9343509674,4.06496191025,20.2464637756,0.152571186423,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,35.9252052307,346.492950439,21.4320487976,-999.0,0.0,0.0,0.588255226612,-999.0,-999.0
29,2a79820133d0001e,3060620363450810398 ,21452,0,153,30,201.229306178,26.9168709594,0.0125586362556,33.2150306702,82.5421676636,0,0.601446270943,8.95583438873,4.19969558716,21.519733429,0.50926232338,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,26.1208839417,14.1841363907,-999.0,21.7066688538,0.0,0.0,0.850903689861,-999.0,-999.0
30,2a79820133d0001f,3060620363450810399 ,21452,0,153,31,200.884323265,26.9165171273,0.0180351287127,33.0636177063,82.8491744995,0,0.598117053509,4.68972110748,2.53411960602,22.2221317291,0.5868268013,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.4206218719,-999.0,1.07113075256,-999.0,12.0967941284,333.9737854,-999.0,21.7669467926,0.0323313958943,0.0,0.834199368954,-999.0,-999.0
31,2a79820133d00020,3060620363450810400 ,21452,0,153,32,201.206667374,26.9179685149,0.0129587436095,33.2139205933,82.5623855591,0,0.595319509506,4.78110074997,2.38082051277,22.2011795044,0.540789961815,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,11.3293981552,317.141296387,-999.0,21.61561203,0.0,0.0,0.976554393768,-999.0,-999.0
32,2a79820133d00021,3060620363450810401 ,21452,0,153,33,201.213723334,26.9180188472,0.0129587436095,33.2172851562,82.5561065674,0,0.596782326698,4.99411201477,2.66790413857,22.1538524628,0.58015191555,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,13.56524086,263.275604248,-999.0,21.2754497528,0.0,0.0,1.08881902695,-999.0,-999.0
33,2a79820133d00022,3060620363450810402 ,21452,0,153,34,201.242912758,26.917730322,0.0125586362556,33.2273712158,82.5301132202,0,0.603965938091,5.32067584991,3.53520488739,22.0850811005,0.721568584442,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,9.06561183929,359.507781982,22.0043201447,-999.0,0.118655852973,0.0,0.796882748604,-999.0,-999.0
34,2a79820133d00023,3060620363450810403 ,21452,0,153,35,201.044095667,26.9239192923,0.0165502671152,33.1914138794,82.7074356079,0,0.572579085827,22.7533550262,4.11165237427,20.5073852539,0.196245998144,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.9909172058,-999.0,0.450446337461,-999.0,53.2741889954,157.91368103,21.882276535,20.5504627228,0.0165631473064,0.0,0.927036881447,-999.0,-999.0
35,2a79820133d00024,3060620363450810404 ,21452,0,153,36,200.857614842,26.9194008113,0.0185949821025,33.0750541687,82.8731231689,0,0.601596057415,5.5308265686,3.12165617943,22.0430240631,0.612949728966,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,12.171002388,306.051696777,-999.0,21.439699173,0.0474161878228,0.0,0.702850759029,-999.0,-999.0
36,2a79820133d00025,3060620363450810405 ,21452,0,153,37,201.238927132,26.9192591509,0.0125586362556,33.2374382019,82.5337524414,0,0.601494371891,3.06881260872,2.74775314331,22.6825733185,0.972382545471,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,13.3657054901,285.524841309,22.0043201447,-999.0,0.0,0.0,0.934648275375,-999.0,-999.0
37,2a79820133d00026,3060620363450810406 ,21452,0,153,38,200.731394505,26.9809831286,0.0214514080435,33.5229110718,82.9889450073,0,0.587667405605,1558.16748047,30.2964115143,15.918463707,0.0211157668382,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.4914798737,-999.0,0.0530444458127,-999.0,12.0892009735,154.093917847,-999.0,16.9196567535,0.0640400275588,0.0,0.511697411537,-999.0,-999.0
38,2a79820133d00027,3060620363450810407 ,21452,0,153,39,201.242940439,26.9202485515,0.0125586362556,33.2467193604,82.5302429199,0,0.601559758186,5.73154497147,3.30136942863,22.0043201447,0.625535964966,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,9.06561183929,179.507766724,22.0850811005,-999.0,0.0,0.0,0.620649158955,-999.0,-999.0
39,2a79820133d00028,3060620363450810408 ,21452,0,153,40,201.004633713,26.9209852025,0.0162910241634,33.1514434814,82.7423782349,0,0.57683378458,8.30488967896,3.01357388496,21.6016635895,0.394073992968,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.1951160431,-999.0,1.95806205273,-999.0,26.1741466522,302.627502441,21.7048549652,-999.0,0.0165460184216,0.0,1.52538561821,-999.0,-999.0
40,2a79820133d00029,3060620363450810409 ,21452,0,153,41,200.845393058,26.9205828673,0.0185949821025,33.0792198181,82.8840713501,0,0.60362893343,6.40215492249,3.83465480804,21.8841838837,0.650473952293,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,39.4607276917,263.699859619,22.0430240631,-999.0,0.0,0.0,0.716417491436,-999.0,-999.0
41,2a79820133d0002a,3060620363450810410 ,21452,0,153,42,201.193084287,26.9263309883,0.0131171680987,33.2727661133,82.5749816895,0,0.584423661232,7.21602058411,2.48980593681,21.7542552948,0.374711960554,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,44.7730674744,161.374313354,-999.0,21.5800819397,0.0,0.0,1.5380834341,-999.0,-999.0
42,2a79820133d0002b,3060620363450810411 ,21452,0,153,43,201.285072048,26.9371809553,0.0131298899651,33.3936920166,82.4937591553,0,0.597483456135,173.649765015,12.8762702942,18.3008136749,0.0805277749896,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.6290225983,-999.0,3.92746520042,-999.0,43.0746955872,129.616394043,22.3193969727,-999.0,0.416260153055,0.0,0.480295389891,-999.0,-999.0
43,2a79820133d0002c,3060620363450810412 ,21452,0,153,44,200.911607607,26.9223306895,0.0178703572601,33.1220550537,82.8252487183,0,0.586963236332,6.22197818756,2.65035271645,21.915178299,0.462599337101,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,32.4454650879,65.9268493652,-999.0,21.4360408783,0.0164778586477,0.0,1.16232049465,-999.0,-999.0
44,2a79820133d0002d,3060620363450810413 ,21452,0,153,45,201.16638536,26.9239547533,0.0131171680987,33.2432479858,82.5986022949,0,0.582009136677,11.4371166229,3.48172330856,21.2542076111,0.330603569746,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.2397556305,-999.0,12.7842769623,-999.0,26.9129142761,305.93560791,22.3999176025,-999.0,0.0,0.0,1.20394134521,-999.0,-999.0
45,2a79820133d0002e,3060620363450810414 ,21452,0,153,46,201.135569639,26.9233830187,0.0137171242386,33.2258758545,82.6259918213,0,0.578278779984,4.85929965973,1.76653635502,22.1835651398,0.394801437855,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,19.2230987549,84.3000335693,22.4457111359,-999.0,0.0164757370949,0.0,1.06695055962,-999.0,-999.0
46,2a79820133d0002f,3060620363450810415 ,21452,0,153,47,200.987368158,26.9238037783,0.0162910241634,33.166343689,82.7579116821,0,0.575275063515,6.67256546021,2.23668122292,21.8392677307,0.364033281803,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.7225189209,-999.0,2.17365837097,-999.0,11.5594730377,129.696624756,-999.0,21.1620063782,0.0,0.0,1.92141079903,-999.0,-999.0
47,2a79820133d00030,3060620363450810416 ,21452,0,153,48,200.871835221,26.9238365384,0.0180351287127,33.1169052124,82.8607330322,0,0.593866527081,4.31756353378,1.95402956009,22.3119029999,0.491498500109,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,30.1243286133,250.521118164,-999.0,21.8353939056,0.0226188376546,0.0,1.07083332539,-999.0,-999.0
48,2a79820133d00031,3060620363450810417 ,21452,0,153,49,201.129610578,26.9239152429,0.0157343614846,33.2275085449,82.6313247681,0,0.577066957951,3.81694054604,1.62522983551,22.4457111359,0.462412118912,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,19.2230987549,264.300048828,22.1835651398,-999.0,0.0329302810133,0.0,1.00273621082,-999.0,-999.0
49,2a79820133d00032,3060620363450810418 ,21452,0,153,50,200.986436978,26.9350598311,0.0158628933132,33.2550888062,82.7594146729,0,0.564151287079,45.5320625305,4.98063564301,19.7542057037,0.118794754148,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.3546829224,-999.0,0.534143567085,-999.0,40.6299819946,184.172271729,21.8392677307,-999.0,0.0823680832982,0.0,0.549542188644,-999.0,-999.0
50,2a79820133d00033,3060620363450810419 ,21452,0,153,51,201.011498432,26.9249095198,0.0162910241634,33.1853675842,82.7365036011,0,0.572532951832,7.55192613602,2.84227252007,21.7048549652,0.408731222153,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.0587406158,-999.0,1.67183041573,-999.0,26.1741466522,122.627502441,21.6016635895,-999.0,0.0,0.0,1.39555478096,-999.0,-999.0
51,2a79820133d00034,3060620363450810420 ,21452,0,153,52,200.886832722,26.9257060227,0.0180351287127,33.138381958,82.8475036621,0,0.58865994215,4.06402301788,1.55489492416,22.3776092529,0.415503531694,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,12.5117635727,343.640197754,22.5699653625,-999.0,0.0164630226791,0.0,0.825010538101,-999.0,-999.0
52,2a79820133d00035,3060620363450810421 ,21452,0,153,53,201.027999398,26.9327756353,0.0162910241634,33.254360199,82.7222900391,0,0.564009606838,9.70913028717,2.72062516212,21.4320487976,0.304311394691,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.6179714203,-999.0,5.16346597672,-999.0,35.9252052307,166.492950439,20.2464637756,-999.0,0.0,0.0,1.56806600094,-999.0,-999.0
53,2a79820133d00036,3060620363450810422 ,21452,0,153,54,200.84700626,26.9327088117,0.0185949821025,33.1776199341,82.8833618164,0,0.59163159132,5.93896579742,2.52857518196,21.9657211304,0.462375551462,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,43.9571266174,173.125137329,21.8841838837,-999.0,0.0184890944511,0.0,1.15745377541,-999.0,-999.0
54,2a79820133d00037,3060620363450810423 ,21452,0,153,55,200.831425433,26.9273772998,0.0185949821025,33.1279449463,82.8969116211,0,0.601026892662,4.06662750244,2.89394140244,22.3769130707,0.772832155228,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,47.4474258423,74.8249816895,22.1445884705,-999.0,0.0,0.0,0.799325227737,-999.0,-999.0
55,2a79820133d00038,3060620363450810424 ,21452,0,153,56,200.965209865,26.9375222233,0.0158628933132,33.2657928467,82.7784500122,0,0.563875854015,22.4016189575,4.27296543121,20.5242996216,0.207147538662,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.8481636047,-999.0,0.425468802452,-999.0,21.3240280151,99.7292022705,-999.0,21.2659797668,0.0164799802005,0.0,1.13017296791,-999.0,-999.0
56,2a79820133d00039,3060620363450810425 ,21452,0,153,57,201.274720588,26.9295652287,0.0131298899651,33.3312683105,82.5025253296,0,0.601482987404,4.28785896301,3.24588656425,22.3193969727,0.8220962286,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,43.0746955872,309.616394043,18.3008136749,-999.0,0.0,0.0,1.12473237514,-999.0,-999.0
57,2a79820133d0003a,3060620363450810426 ,21452,0,153,58,201.222157441,26.9278941858,0.0125586362556,33.2968559265,82.5492019653,0,0.58913230896,8.32307052612,3.23808693886,21.5992908478,0.422507822514,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,16.6079101562,23.4028606415,22.3625049591,-999.0,0.0167714878917,0.0,1.66266465187,-999.0,-999.0
58,2a79820133d0003b,3060620363450810427 ,21452,0,153,59,201.261014561,26.9292182101,0.0125586362556,33.3230018616,82.5147018433,0,0.597850382328,9.53398513794,4.9146156311,21.4518127441,0.559815466404,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.9210796356,-999.0,3.8272087574,-999.0,44.0089569092,271.70904541,22.3193969727,-999.0,0.0335166268051,0.0,0.999871790409,-999.0,-999.0
59,2a79820133d0003c,3060620363450810428 ,21452,0,153,60,201.173177455,26.9283384035,0.0131171680987,33.2800331116,82.5928192139,0,0.57882142067,3.98137307167,1.55535686016,22.3999176025,0.424255013466,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,26.9129142761,125.935600281,21.2542076111,-999.0,0.0165524370968,0.0,1.12876701355,-999.0,-999.0
60,2a79820133d0003d,3060620363450810429 ,21452,0,153,61,201.103683593,26.9354099836,0.0157343614846,33.3063430786,82.655090332,0,0.563196539879,16.6433982849,3.55225491524,20.8468933105,0.231788545847,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,19.1334114075,94.1293945312,22.4330997467,-999.0,0.03308776021,0.0,0.851295590401,-999.0,-999.0
61,2a79820133d0003e,3060620363450810430 ,21452,0,153,62,200.887924714,26.9290425443,0.0180351287127,33.1655960083,82.8467254639,0,0.585186719894,3.40418791771,1.49958598614,22.5699653625,0.478396117687,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,12.5117635727,163.640182495,22.3776092529,-999.0,0.0491551458836,0.0,0.862787723541,-999.0,-999.0
62,2a79820133d0003f,3060620363450810431 ,21452,0,153,63,200.817149935,26.9308003771,0.0191599745303,33.1494636536,82.9098205566,0,0.602009832859,5.0369143486,3.1775765419,22.1445884705,0.685111582279,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,43.496673584,66.7736129761,21.7772502899,-999.0,0.0,0.0,0.826235294342,-999.0,-999.0
63,2a79820133d00040,3060620363450810432 ,21452,0,153,64,201.235047887,26.9309763764,0.0125586362556,33.3258628845,82.5379104614,0,0.589277386665,7.81666469574,2.3375415802,21.6674461365,0.324763864279,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,35.5331878662,135.798980713,-999.0,21.7066688538,0.0,0.0,1.33240127563,-999.0,-999.0
64,2a79820133d00041,3060620363450810433 ,21452,0,153,65,201.22010713,26.9321301272,0.0125586362556,33.3286247253,82.5512771606,0,0.584566414356,4.12094926834,1.65428495407,22.3625049591,0.435956209898,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.0,-999.0,99.0,-999.0,16.6079101562,203.402862549,21.5992908478,-999.0,0.0167670939118,0.0,0.969002425671,-999.0,-999.0
65,2a79820133d00042,3060620363450810434 ,21452,0,153,66,201.141274723,26.9352630934,0.0137171242386,33.3206138611,82.6216201782,0,0.567220509052,6.98813343048,2.23955202103,21.7890968323,0.348040521145,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.7324142456,-999.0,2.11491560936,-999.0,30.5938262939,352.83883667,22.5784416199,-999.0,0.0,0.0,1.17887699604,-999.0,-999.0
66,2a79820133d00043,3060620363450810435 ,21452,0,153,67,201.123722343,26.9343503081,0.0137171242386,33.306312561,82.6371917725,0,0.566073656082,6.88736581802,2.45388221741,21.8048667908,0.386928230524,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.1779518127,-999.0,0.451841443777,-999.0,42.0506439209,206.724594116,22.4457111359,-999.0,0.0164693780243,0.0,1.57170033455,-999.0,-999.0
